,appearance,breakfast,service,staff,variety,price,taste,hotel
24607,1,No,5,4,1,2,2,2
24608,1,No,5,2,1,2,2,2
24609,4,No,5,3,5,6,6,6
24610,2,No,5,4,1,3,3,3
24611,1,No,5,2,1,1,1,1
24612,2,No,5,2,1,3,3,3
24613,2,"Yes, again",7,4,1,3,3,3
24614,2,No,6,2,1,3,3,3
24615,4,"Yes, again",9,4,2,5,5,6
24616,3,No,5,3,2,4,5,4
24617,3,No,5,3,2,4,4,4
24618,1,No,5,3,1,2,1,2
24619,1,No,5,2,1,2,2,2
24620,3,No,6,3,2,4,4,4
24621,3,No,5,2,2,5,5,5
24622,2,"Yes, next time not",8,9,1,3,3,3
24623,2,No,5,2,2,4,3,4
24624,2,No,5,2,1,3,3,3
24625,1,No,6,3,1,2,2,2
24626,1,No,5,4,1,2,2,2
24627,7,No,6,3,8,8,8,8
24628,3,No,6,3,2,5,5,5
24629,7,"Yes, next time not",7,3,2,8,7,8
24630,3,No,5,4,3,4,4,4
24631,1,No,5,2,1,2,3,2
24632,5,No,6,3,3,6,6,6
24633,1,No,6,2,1,2,1,2
24634,2,No,6,2,2,3,3,3
24635,2,No,6,4,1,3,3,3
24636,3,No,6,4,2,5,5,5
24637,2,No,5,3,2,4,4,3
24638,2,No,5,2,1,4,4,4
24639,3,No,6,2,2,4,4,4
24640,1,No,5,3,1,2,2,2
24641,2,"Yes, next time not",2,6,1,3,3,2
24642,3,"Yes, next time not",4,8,2,4,4,4
24643,2,No,5,1,1,3,3,3
24644,3,No,5,3,2,5,5,5
24645,4,"Yes, next time not",7,1,3,6,6,6
24646,4,"Yes, again",8,7,3,5,5,6
24647,4,"Yes, next time not",5,7,2,5,5,5
24648,5,No,6,1,3,7,7,7
24649,6,No,5,2,6,7,7,7
24650,7,"Yes, next time not",4,6,6,8,8,7
24651,1,No,6,3,1,1,1,1
24652,2,No,5,4,2,3,3,3
24653,5,"Yes, next time not",2,6,4,7,7,6
24654,1,No,5,2,1,1,1,1
24655,5,No,5,3,5,7,7,7
24656,2,"Yes, next time not",7,4,1,3,3,3
24657,1,No,5,3,1,1,1,1
24658,4,"Yes, next time not",3,6,4,6,6,5
24659,7,No,4,4,5,8,8,8
24660,2,No,5,2,1,3,3,3
24661,2,No,6,3,1,3,3,3
24662,1,No,6,4,1,1,1,1
24663,9,"Yes, again",8,4,9,9,9,10
24664,3,No,5,2,2,4,4,4
24665,6,No,5,3,3,7,7,7
24666,1,No,5,2,1,2,2,2
24667,1,No,5,4,1,1,1,1
24668,7,No,5,2,4,8,8,8
24669,3,No,6,4,1,4,4,4
24670,3,No,5,3,2,4,4,4
24671,1,No,5,2,1,2,2,2
24672,1,No,5,3,1,1,1,1
24673,7,No,6,2,6,8,8,8
24674,2,No,6,3,1,3,3,3
24675,2,No,6,1,1,3,3,3
24676,5,No,4,4,3,6,6,6
24677,3,No,5,2,2,5,5,5
24678,3,No,5,3,2,4,4,4
24679,7,No,5,4,6,8,8,8
24680,2,No,5,4,1,3,3,3
24681,1,No,4,4,1,1,1,1
24682,3,No,5,4,2,4,4,4
24683,1,No,5,3,1,2,2,2
24684,1,No,5,3,1,2,2,2
24685,2,"Yes, again",2,7,1,4,4,3
24686,6,No,5,2,3,7,7,7
24687,2,No,5,2,2,4,4,4
24688,3,"Yes, next time not",6,3,2,4,4,5
24689,9,"Yes, next time not",7,4,9,9,9,10
24690,1,No,5,4,1,2,2,2
24691,7,No,6,2,8,8,8,8
24692,1,No,5,4,1,2,2,2
24693,1,No,5,2,1,2,2,2
24694,7,"Yes, next time not",5,6,5,8,8,8
24695,1,No,6,2,1,1,1,1
24696,6,No,5,4,5,7,7,7
24697,4,"Yes, next time not",3,8,3,6,6,5
24698,5,No,5,5,3,7,7,6
24699,3,No,6,4,2,4,5,4
24700,4,"Yes, next time not",6,6,2,6,6,6
24701,3,No,5,4,2,5,4,4
24702,5,No,4,6,3,6,7,6
24703,2,No,4,4,1,4,4,3
24704,1,No,6,2,1,2,2,2
24705,2,"Yes, next time not",7,4,1,3,3,3
24706,3,No,6,4,2,5,5,5
24707,1,No,6,2,1,2,2,2
24708,3,No,5,2,2,4,4,4
24709,2,No,5,2,1,3,3,3
24710,2,No,5,2,2,4,4,4
24711,1,No,5,4,1,1,1,1
24712,4,"Yes, next time not",5,8,3,6,6,6
24713,1,No,5,4,1,2,2,2
24714,1,No,5,2,1,2,2,2
24715,1,No,6,4,1,1,1,2
24716,1,No,6,4,1,2,2,2
24717,2,No,5,2,1,3,3,3
24718,7,"Yes, next time not",6,4,6,8,8,8
24719,3,No,5,2,2,4,4,4
24720,1,No,5,3,1,1,1,1
24721,1,No,6,2,1,2,1,2
24722,5,No,6,3,3,6,6,6
24723,1,No,6,3,1,1,1,2
24724,3,No,4,4,2,5,5,4
24725,7,No,5,3,6,8,9,8
24726,7,"Yes, next time not",7,6,5,7,7,8
24727,3,No,6,2,2,5,5,5
24728,4,"Yes, next time not",7,4,3,5,5,5
24729,1,No,5,3,1,1,1,1
24730,3,"Yes, again",8,5,2,4,4,5
24731,1,No,5,3,1,1,1,1
24732,2,No,4,3,1,3,3,3
24733,1,"Yes, next time not",7,3,1,1,1,2
24734,1,No,5,3,1,2,2,2
24735,5,No,6,4,3,6,6,6
24736,1,No,6,2,1,1,1,2
24737,2,No,4,3,1,4,4,3
24738,5,"Yes, next time not",7,4,2,7,7,7
24739,5,No,5,4,5,6,6,6
24740,1,No,6,3,1,2,2,2
24741,2,No,5,3,1,3,3,3
24742,1,"Yes, next time not",7,3,1,1,1,2
24743,2,No,6,2,1,3,3,3
24744,1,No,6,4,1,2,2,2
24745,3,No,6,3,2,4,4,4
24746,4,"Yes, next time not",6,4,3,6,6,6
24747,1,"Yes, next time not",7,4,1,1,1,1
24748,1,No,6,4,1,1,1,2
24749,1,No,5,3,1,1,1,1
24750,7,No,6,3,5,8,8,8
24751,3,No,6,3,2,4,4,4
24752,1,No,6,4,1,2,2,2
24753,1,No,6,2,1,2,2,2
24754,3,"Yes, next time not",2,7,2,5,5,4
24755,1,No,6,4,1,2,2,2
24756,4,"Yes, again",9,7,1,5,5,6
24757,3,"Yes, next time not",7,5,1,4,4,4
24758,1,"Yes, next time not",6,3,1,2,2,2
24759,2,No,6,3,1,4,3,3
24760,2,No,5,2,2,4,4,4
24761,1,No,4,2,1,2,2,2
24762,5,"Yes, next time not",2,6,4,7,7,6
24763,5,No,4,5,6,7,7,6
24764,4,"Yes, next time not",7,4,4,6,5,6
24765,1,No,6,2,1,2,2,2
24766,1,No,5,3,1,2,2,2
24767,2,No,6,3,1,3,3,3
24768,2,No,6,4,1,3,3,3
24769,4,No,4,4,3,6,6,6
24770,1,No,5,2,1,1,1,1
24771,4,"Yes, next time not",7,4,3,6,6,6
24772,1,No,4,4,1,2,2,1
24773,2,No,5,3,1,3,3,3
24774,2,No,4,4,1,3,3,3
24775,5,No,5,4,7,7,7,7
24776,1,No,5,4,1,2,2,2
24777,1,No,5,3,1,1,1,1
24778,1,No,5,3,1,2,2,2
24779,7,"Yes, next time not",6,6,5,8,8,8
24780,1,No,5,3,1,2,2,2
24781,1,No,5,3,1,2,2,2
24782,1,No,5,4,1,1,1,1
24783,2,No,5,2,1,4,4,4
24784,3,No,6,4,1,4,4,4
24785,1,No,5,4,1,1,1,1
24786,1,No,6,2,1,1,1,1
24787,1,No,6,2,1,1,1,1
24788,2,"Yes, again",7,6,1,3,3,3
24789,6,No,6,3,4,7,7,7
24790,1,No,6,1,1,1,1,2
24791,2,No,5,4,1,2,3,2
24792,2,No,5,4,1,3,3,3
24793,1,No,6,3,1,2,2,2
24794,4,No,5,3,5,5,5,5
24795,2,No,5,2,1,3,3,3
24796,2,No,5,2,1,3,3,3
24797,2,No,5,2,1,3,3,3
24798,7,"Yes, next time not",7,5,3,8,7,8
24799,1,No,4,3,1,2,2,1
24800,3,No,5,4,2,4,4,4
24801,4,No,6,4,3,5,5,5
24802,2,No,5,2,1,3,3,3
24803,1,No,5,2,1,1,1,1
24804,2,"Yes, next time not",3,7,1,3,3,3
24805,1,No,5,1,1,2,2,2
24806,2,No,5,2,1,3,3,3
24807,4,No,5,4,2,6,6,6
24808,4,"Yes, next time not",7,3,4,5,5,5
24809,3,"Yes, next time not",3,7,2,4,4,4
24810,2,No,6,2,1,3,3,3
24811,5,"Yes, next time not",7,4,4,7,7,7
24812,1,No,6,2,1,2,2,2
24813,1,No,5,3,1,2,2,2
24814,2,No,6,2,1,3,3,3
24815,4,No,6,4,3,6,6,6
24816,6,No,5,3,6,7,7,7
24817,2,No,6,3,1,3,3,3
24818,1,No,5,3,1,1,1,1
24819,3,No,4,4,2,4,4,4
24820,3,No,5,2,2,5,5,5
24821,5,No,4,4,4,6,7,6
24822,8,"Yes, next time not",3,2,6,9,9,8
24823,3,No,5,2,2,5,5,5
24824,4,No,6,3,3,6,6,6
24825,2,No,5,3,1,3,3,3
24826,9,"Yes, next time not",3,6,10,10,10,9
24827,7,"Yes, next time not",6,4,5,8,8,8
24828,1,No,6,4,1,1,1,1
24829,3,No,5,2,2,4,4,4
24830,4,"Yes, next time not",5,6,3,6,6,6
24831,5,No,6,2,3,7,7,7
24832,3,No,6,4,2,5,5,5
24833,1,No,5,3,1,1,1,1
24834,1,No,5,4,1,2,2,2
24835,1,No,5,3,1,2,2,2
24836,3,No,5,2,2,4,4,4
24837,3,No,6,2,2,4,4,4
24838,1,No,6,2,1,2,2,2
24839,3,No,5,4,2,5,5,4
24840,4,No,5,4,3,6,6,6
24841,7,No,4,5,4,8,8,8
24842,7,"Yes, next time not",2,9,4,8,9,7
24843,4,No,5,5,4,6,6,6
24844,3,No,5,3,2,5,5,4
24845,3,"Yes, next time not",5,6,2,4,4,4
24846,2,No,5,2,1,3,3,3
24847,1,No,6,3,1,2,2,2
24848,5,No,5,2,7,7,7,7
24849,2,"Yes, next time not",7,3,1,3,3,3
24850,1,No,6,2,1,1,1,1
24851,2,No,5,3,1,3,3,3
24852,1,No,6,2,1,1,1,1
24853,4,"Yes, again",8,5,2,5,5,6
24854,3,"Yes, next time not",3,6,2,5,5,4
24855,5,No,6,2,3,6,6,6
24856,3,No,5,2,2,5,5,5
24857,1,No,5,2,1,2,2,2
24858,1,No,5,3,1,2,2,2
24859,1,No,5,2,1,2,2,2
24860,4,No,5,4,3,6,6,6
24861,5,No,5,4,2,6,6,6
24862,5,No,5,2,3,6,7,6
24863,4,No,5,3,3,6,6,6
24864,2,No,5,2,1,3,2,3
24865,1,No,5,4,1,2,2,2
24866,1,No,5,4,1,1,1,1
24867,3,"Yes, next time not",7,6,1,5,4,5
24868,2,No,4,3,2,3,4,3
24869,1,No,6,2,1,2,2,2
24870,1,No,6,3,1,1,1,1
24871,1,"Yes, next time not",7,3,1,2,2,2
24872,3,No,5,2,3,5,5,5
24873,3,No,6,3,1,4,4,4
24874,1,No,6,3,1,2,2,2
24875,1,No,5,3,1,2,2,2
24876,5,No,6,4,3,7,7,7
24877,2,No,5,4,1,3,3,3
24878,2,"Yes, next time not",3,8,1,4,4,3
24879,5,"Yes, next time not",7,6,4,6,6,7
24880,5,No,6,2,3,6,7,7
24881,4,No,4,4,3,6,6,6
24882,3,"Yes, next time not",7,7,2,4,4,4
24883,3,No,6,3,1,4,4,4
24884,1,No,6,2,1,2,2,2
24885,2,No,5,2,2,3,3,3
24886,7,No,6,3,3,8,8,8
24887,2,"Yes, next time not",6,3,1,3,3,4
24888,1,No,6,3,1,1,1,1
24889,2,No,6,3,2,3,3,3
24890,3,No,6,2,2,4,4,4
24891,2,No,6,4,1,3,4,4
24892,4,No,5,2,4,6,6,6
24893,5,No,5,2,2,6,6,6
24894,5,No,6,2,4,6,6,6
24895,1,No,5,4,1,1,1,1
24896,4,"Yes, next time not",3,7,4,6,6,5
24897,1,No,5,4,1,2,2,1
24898,3,No,6,4,3,5,5,5
24899,4,"Yes, next time not",6,7,2,5,5,5
24900,1,No,5,4,1,1,1,1
24901,1,No,5,3,1,2,2,2
24902,4,"Yes, next time not",6,5,2,6,6,6
24903,3,No,5,4,2,5,5,5
24904,2,"Yes, next time not",7,4,1,3,3,4
24905,5,"Yes, again",6,6,3,6,6,7
24906,3,No,6,4,2,4,4,4
24907,1,No,6,2,1,1,1,1
24908,3,No,5,3,2,5,5,5
24909,1,No,6,2,1,2,2,2
24910,2,No,6,3,1,3,3,3
24911,1,No,5,2,1,1,1,1
24912,1,No,6,2,1,2,2,2
24913,1,No,5,3,1,2,2,2
24914,4,No,5,3,3,5,6,5
24915,1,"Yes, next time not",6,3,1,1,1,2
24916,4,"Yes, again",8,2,2,6,5,6
24917,3,"Yes, next time not",2,6,2,5,4,4
24918,4,"Yes, next time not",4,9,4,6,6,5
24919,2,No,5,2,1,3,3,3
24920,1,No,5,3,1,2,2,2
24921,3,No,6,3,2,5,5,5
24922,2,No,5,3,1,3,3,3
24923,2,No,6,3,1,3,3,3
24924,4,"Yes, next time not",5,7,3,6,6,5
24925,7,No,6,3,5,8,8,8
24926,1,"Yes, next time not",7,4,1,2,2,2
24927,1,No,6,1,1,1,1,1
24928,5,"Yes, next time not",4,6,3,7,7,6
24929,4,"Yes, next time not",6,5,4,6,6,6
24930,3,No,5,3,3,4,4,4
24931,3,"Yes, next time not",7,5,2,4,4,4
24932,1,No,6,2,1,1,1,1
24933,1,No,5,3,1,1,1,1
24934,3,No,5,3,2,4,5,4
24935,1,No,5,2,1,1,1,1
24936,1,"Yes, next time not",7,2,1,1,1,2
24937,5,No,5,3,5,6,6,6
24938,8,"Yes, next time not",7,5,5,8,8,9
24939,5,No,5,3,6,6,6,6
24940,1,No,6,2,1,1,1,2
24941,2,No,5,4,1,3,3,3
24942,4,No,6,4,3,5,5,5
24943,4,No,5,2,2,6,6,5
24944,5,No,5,2,4,6,6,6
24945,1,No,6,2,1,2,2,2
24946,7,No,5,2,8,8,8,8
24947,1,No,5,3,1,1,1,1
24948,1,No,5,4,1,1,1,1
24949,1,No,5,3,1,1,1,1
24950,4,"Yes, next time not",7,3,2,5,5,5
24951,1,No,6,1,1,1,1,1
24952,1,"Yes, next time not",7,4,1,2,2,2
24953,1,No,6,3,1,2,2,2
24954,2,No,5,2,1,4,4,4
24955,9,No,5,4,7,9,9,9
24956,1,No,6,2,1,2,2,2
24957,6,No,5,3,5,7,7,7
24958,1,No,5,3,1,1,1,1
24959,3,No,5,4,2,5,5,5
24960,3,No,4,4,2,4,5,4
24961,2,"Yes, next time not",5,7,1,3,3,3
24962,3,No,6,4,2,4,4,4
24963,5,No,4,4,4,6,6,6
24964,5,No,6,3,3,6,6,6
24965,3,No,6,3,2,5,5,5
24966,3,"Yes, again",2,8,1,4,4,4
24967,5,No,5,3,3,7,7,6
24968,1,No,6,4,1,1,1,1
24969,2,"Yes, next time not",7,4,1,3,3,3
24970,2,No,5,3,1,3,3,3
24971,1,"Yes, next time not",6,3,1,1,1,1
24972,1,No,5,1,1,2,2,2
24973,1,No,5,2,1,1,2,2
24974,1,No,5,2,1,2,2,2
24975,3,No,5,3,2,4,5,4
24976,2,No,5,3,1,3,3,3
24977,2,No,5,2,1,3,3,3
24978,1,"Yes, next time not",7,4,1,1,1,2
24979,4,"Yes, next time not",6,4,3,5,5,5
24980,6,No,5,4,4,7,7,7
24981,1,No,5,4,1,1,1,1
24982,3,"Yes, again",1,9,2,5,5,4
24983,1,No,6,4,1,1,2,2
24984,1,No,5,4,1,2,2,2
24985,7,No,4,2,8,8,8,8
24986,4,"Yes, next time not",2,7,3,6,6,5
24987,3,"Yes, next time not",7,4,2,4,4,4
24988,1,No,6,2,1,2,2,2
24989,4,"Yes, next time not",7,6,3,6,6,6
24990,1,"Yes, next time not",2,6,1,1,1,1
24991,1,No,6,4,1,2,2,2
24992,2,No,6,2,1,3,3,3
24993,1,No,5,2,1,3,2,2
24994,4,No,5,4,3,6,6,6
24995,1,No,5,2,1,1,1,1
24996,1,No,5,3,1,2,2,2
24997,4,"Yes, again",7,6,2,5,5,6
24998,5,No,4,4,5,6,7,6
24999,2,No,5,3,1,3,3,3
25000,7,"Yes, next time not",7,6,3,8,7,8
25001,1,No,5,3,1,1,1,1
25002,5,No,5,4,5,7,7,7
25003,8,No,6,4,9,9,9,9
25004,2,No,5,3,2,3,3,3
25005,1,No,6,2,1,1,1,2
25006,4,"Yes, next time not",7,5,3,5,6,6
25007,4,No,6,2,3,6,6,6
25008,3,No,6,4,2,4,4,4
25009,5,No,6,4,3,7,6,7
25010,4,"Yes, again",8,6,2,5,5,6
25011,4,No,5,1,3,6,6,5
25012,2,"Yes, next time not",3,4,1,4,4,3
25013,1,No,5,2,1,2,2,2
25014,1,No,5,3,1,2,2,2
25015,2,"Yes, next time not",7,7,1,3,3,3
25016,2,No,5,2,1,4,4,3
25017,1,"Yes, again",7,3,1,1,1,2
25018,4,"Yes, next time not",6,5,2,5,6,6
25019,2,"Yes, next time not",7,3,1,3,3,3
25020,7,"Yes, next time not",4,5,8,8,8,7
25021,3,"Yes, next time not",6,4,2,4,4,5
25022,3,No,5,6,2,4,4,4
25023,1,No,6,2,1,2,2,2
25024,1,No,5,2,1,1,1,1
25025,4,"Yes, next time not",7,4,2,6,6,6
25026,1,No,5,2,1,1,1,1
25027,2,"Yes, next time not",7,4,1,2,2,3
25028,3,"Yes, next time not",6,4,1,4,4,4
25029,1,No,5,4,1,1,1,1
25030,1,No,5,4,1,1,1,1
25031,1,No,5,3,1,2,2,2
25032,1,"Yes, next time not",7,3,1,1,1,2
25033,2,No,6,4,1,3,3,4
25034,2,No,5,3,1,3,3,3
25035,4,No,5,2,4,6,6,6
25036,3,No,6,2,2,4,4,5
25037,4,"Yes, again",8,2,2,5,5,6
25038,5,No,5,2,3,6,6,6
25039,1,No,4,4,1,2,2,2
25040,2,"Yes, next time not",7,4,1,3,3,3
25041,4,"Yes, again",7,5,2,5,6,7
25042,1,No,5,4,1,2,2,2
25043,2,No,4,2,1,4,4,3
25044,1,No,5,3,1,2,2,2
25045,1,No,5,4,1,1,1,1
25046,4,"Yes, next time not",5,9,3,6,6,6
25047,7,No,5,2,6,8,8,8
25048,1,No,5,2,1,2,2,2
25049,3,No,4,3,2,5,5,4
25050,3,No,6,4,2,4,4,4
25051,2,No,6,2,1,3,3,3
25052,2,No,6,2,1,3,3,3
25053,2,No,4,4,1,3,3,3
25054,4,No,5,4,3,6,6,6
25055,1,No,5,2,1,1,1,1
25056,2,No,5,5,1,3,3,3
25057,2,No,5,3,1,3,3,3
25058,1,No,5,2,1,2,2,2
25059,1,No,6,3,1,2,1,2
25060,5,"Yes, again",8,7,2,6,6,6
25061,1,No,6,4,1,1,1,1
25062,6,No,5,3,7,7,7,7
25063,9,No,6,4,10,9,9,9
25064,1,No,6,4,1,1,1,1
25065,3,No,5,3,2,4,4,4
25066,4,No,5,4,2,6,6,6
25067,3,"Yes, next time not",6,5,1,4,4,4
25068,1,No,5,2,1,2,2,2
25069,2,No,6,3,1,3,3,4
25070,2,No,5,4,1,3,4,3
25071,2,"Yes, next time not",7,4,1,3,3,4
25072,1,"Yes, next time not",7,4,1,1,1,2
25073,1,"Yes, next time not",5,7,1,1,1,1
25074,2,"Yes, again",8,3,1,3,3,4
25075,3,No,5,4,2,4,4,4
25076,1,No,6,2,1,2,1,2
25077,3,"Yes, next time not",7,6,2,4,4,4
25078,1,"Yes, next time not",6,2,1,2,2,2
25079,1,No,5,2,1,2,2,2
25080,2,No,5,2,2,4,4,4
25081,2,No,5,4,1,3,3,3
25082,1,No,6,2,1,2,2,2
25083,5,No,6,4,3,7,7,7
25084,1,No,5,2,1,1,1,1
25085,1,No,5,4,1,2,2,2
25086,5,No,5,3,2,6,6,6
25087,4,No,5,4,4,6,6,6
25088,1,No,6,2,1,1,1,1
25089,1,"Yes, next time not",7,4,1,2,2,2
25090,1,No,6,3,1,2,1,2
25091,2,No,5,3,1,3,3,3
25092,2,No,6,3,1,3,3,3
25093,1,No,5,3,1,2,2,2
25094,1,No,5,2,1,2,1,2
25095,1,No,5,3,1,2,2,2
25096,1,No,6,4,1,2,1,2
25097,1,No,5,4,1,2,2,2
25098,5,No,5,3,4,7,7,6
25099,4,No,6,3,3,6,6,6
25100,1,No,5,2,1,2,1,2
25101,1,No,5,4,1,2,2,2
25102,4,No,5,4,3,6,6,6
25103,3,No,5,2,2,4,4,4
25104,1,No,5,3,1,2,2,2
25105,5,"Yes, next time not",4,6,3,6,6,6
25106,1,"Yes, next time not",7,3,1,2,2,2
25107,5,"Yes, next time not",7,5,3,7,7,7
25108,1,No,6,2,1,1,1,1
25109,1,No,4,4,1,2,2,2
25110,4,No,6,3,4,6,6,6
25111,1,No,5,3,1,2,2,2
25112,7,No,4,4,9,8,8,8
25113,2,No,5,3,1,4,4,4
25114,1,No,5,2,1,2,2,2
25115,1,No,5,3,1,1,1,1
25116,2,No,5,3,1,3,3,3
25117,1,No,5,4,1,2,2,2
25118,7,No,5,2,5,8,8,8
25119,1,No,5,3,1,2,2,2
25120,3,No,6,4,2,4,4,4
25121,4,No,5,4,3,6,6,6
25122,9,"Yes, next time not",7,5,9,9,9,10
25123,5,No,5,4,2,6,6,6
25124,3,"Yes, next time not",3,8,2,4,5,4
25125,2,No,4,4,1,3,3,3
25126,3,No,6,2,2,4,4,4
25127,4,No,6,4,3,6,6,6
25128,1,No,6,4,1,1,1,1
25129,7,No,6,3,8,8,8,8
25130,1,"Yes, next time not",7,3,1,2,2,2
25131,4,"Yes, next time not",6,5,2,5,5,5
25132,2,No,6,4,1,3,3,3
25133,1,No,6,4,1,2,2,2
25134,6,No,6,4,5,7,7,8
25135,3,No,6,3,2,4,4,4
25136,5,"Yes, next time not",6,7,3,6,7,7
25137,3,No,5,5,2,4,4,4
25138,7,"Yes, next time not",7,4,4,8,8,8
25139,1,No,6,1,1,2,2,2
25140,1,No,6,3,1,2,2,2
25141,2,"Yes, next time not",5,7,1,4,4,3
25142,1,No,5,2,1,1,1,1
25143,5,No,6,4,7,6,6,6
25144,1,No,5,3,1,2,2,2
25145,1,No,6,3,1,1,1,1
25146,1,No,6,1,1,2,2,2
25147,3,"Yes, next time not",3,7,2,4,5,4
25148,7,"Yes, next time not",7,6,5,7,7,8
25149,1,No,5,3,1,2,2,2
25150,8,No,4,3,6,9,9,8
25151,2,No,4,4,1,3,3,3
25152,2,No,6,4,1,3,3,3
25153,5,No,4,4,6,7,7,6
25154,4,"Yes, again",2,9,2,6,6,5
25155,1,No,5,2,1,2,2,2
25156,4,No,5,4,4,6,6,6
25157,2,"Yes, next time not",5,8,1,3,3,3
25158,2,No,5,4,1,3,3,3
25159,1,No,6,4,1,2,2,2
25160,4,No,5,3,2,6,6,6
25161,1,No,5,3,1,1,1,1
25162,1,No,5,4,1,1,1,1
25163,7,No,6,2,7,8,8,8
25164,5,No,5,3,3,6,6,6
25165,2,No,5,2,1,3,3,3
25166,1,No,6,3,1,1,1,1
25167,4,"Yes, next time not",7,6,2,5,5,5
25168,2,No,6,4,1,3,3,3
25169,8,No,5,4,6,9,9,9
25170,2,No,5,4,1,3,3,3
25171,3,No,6,3,2,4,4,4
25172,1,No,6,2,1,2,2,2
25173,4,No,4,2,3,6,6,6
25174,4,No,6,5,3,6,6,6
25175,1,No,6,1,1,1,1,1
25176,9,"Yes, next time not",4,8,8,10,10,9
25177,2,No,5,3,1,3,3,3
25178,3,No,6,2,3,5,5,5
25179,2,No,5,3,1,4,4,4
25180,1,No,5,2,1,1,1,1
25181,7,No,5,3,8,8,8,8
25182,2,No,6,2,1,3,3,3
25183,9,No,8,7,9,9,9,10
25184,4,No,5,4,2,6,5,5
25185,2,No,5,4,1,3,3,3
25186,4,"Yes, next time not",3,7,3,6,6,5
25187,2,No,5,2,1,4,4,3
25188,4,No,4,5,3,6,6,6
25189,1,"Yes, next time not",6,4,1,1,1,1
25190,4,"Yes, next time not",2,6,4,6,6,5
25191,1,No,6,1,1,1,1,1
25192,2,No,6,3,1,4,4,4
25193,7,No,6,3,8,8,8,8
25194,4,No,6,4,2,5,5,5
25195,4,"Yes, again",2,4,2,6,6,5
25196,1,No,6,3,1,1,1,1
25197,3,No,5,4,2,4,4,4
25198,2,No,6,4,1,3,3,3
25199,1,No,5,3,1,1,1,1
25200,1,No,5,4,1,2,2,2
25201,5,No,5,2,3,6,6,6
25202,1,"Yes, next time not",7,4,1,2,2,2
25203,3,No,5,4,3,4,4,4
25204,1,No,6,2,1,2,2,2
25205,5,No,6,3,3,7,7,7
25206,4,"Yes, next time not",6,3,2,6,6,6
25207,3,No,3,4,2,5,5,5
25208,5,No,5,3,4,6,6,6
25209,4,"Yes, next time not",7,5,2,5,5,5
25210,1,No,5,2,1,1,1,2
25211,1,No,5,2,1,2,1,2
25212,2,No,6,3,1,3,3,3
25213,3,No,5,3,2,4,5,4
25214,7,"Yes, next time not",8,3,5,7,7,8
25215,3,No,5,4,2,4,4,4
25216,4,No,4,5,2,6,6,6
25217,1,No,5,4,1,2,2,2
25218,1,No,5,3,1,2,1,2
25219,4,No,6,2,2,5,5,5
25220,4,No,6,3,2,5,5,5
25221,5,No,6,4,3,7,7,7
25222,3,"Yes, next time not",6,6,2,4,4,4
25223,1,No,5,3,1,1,1,1
25224,3,No,5,3,2,4,5,4
25225,3,"Yes, next time not",7,8,2,4,4,5
25226,6,"Yes, next time not",7,4,6,7,7,7
25227,1,"Yes, next time not",7,2,1,2,1,2
25228,5,No,4,4,3,6,6,6
25229,7,"Yes, next time not",7,5,6,7,8,8
25230,1,No,4,4,1,1,1,1
25231,5,No,5,4,5,6,6,6
25232,2,No,6,2,1,3,3,3
25233,5,No,5,4,3,7,7,7
25234,1,"Yes, next time not",6,5,1,1,1,1
25235,4,No,5,3,5,6,6,6
25236,7,No,6,2,8,8,8,8
25237,4,"Yes, again",8,2,2,6,6,6
25238,7,No,6,2,6,8,8,8
25239,1,No,6,3,1,2,2,2
25240,7,No,5,3,10,8,8,8
25241,3,No,4,5,2,4,4,4
25242,4,"Yes, next time not",7,5,3,6,6,6
25243,2,No,5,3,1,3,3,3
25244,5,No,6,4,5,6,6,6
25245,3,No,5,4,2,4,4,4
25246,1,No,6,2,1,1,1,1
25247,5,No,5,2,4,6,6,6
25248,1,"Yes, next time not",7,3,1,1,1,1
25249,1,No,5,3,1,2,2,2
25250,1,No,5,3,1,2,2,2
25251,1,No,5,3,1,2,2,2
25252,3,No,5,4,1,4,5,4
25253,4,"Yes, next time not",5,6,3,6,6,6
25254,5,No,6,2,3,7,7,7
25255,5,"Yes, next time not",3,4,4,6,7,6
25256,1,No,5,3,1,3,2,2
25257,5,No,5,4,3,7,7,7
25258,5,No,5,4,8,7,7,7
25259,3,No,4,4,2,4,5,4
25260,1,No,4,4,1,1,1,1
25261,4,"Yes, next time not",2,6,3,6,6,5
25262,1,No,5,3,1,1,1,1
25263,4,"Yes, again",7,4,3,6,6,6
25264,2,No,6,3,2,3,4,4
25265,9,No,5,4,10,9,9,9
25266,1,"Yes, next time not",6,3,1,1,1,2
25267,1,No,6,3,1,1,1,1
25268,1,No,5,3,1,1,1,1
25269,1,No,5,4,1,1,2,1
25270,2,"Yes, next time not",9,2,1,2,2,3
25271,1,"Yes, next time not",7,4,1,2,2,2
25272,3,No,5,2,2,4,5,4
25273,4,"Yes, again",7,4,3,6,6,6
25274,1,"Yes, next time not",7,4,1,1,1,1
25275,2,No,4,4,1,3,3,3
25276,1,No,5,3,1,2,2,2
25277,1,No,6,4,1,1,1,1
25278,1,No,6,3,1,2,2,2
25279,2,No,5,2,1,3,3,3
25280,7,"Yes, again",8,3,4,8,7,8
25281,1,"Yes, next time not",6,4,1,2,2,2
25282,1,No,5,3,1,1,1,1
25283,1,No,4,4,1,1,1,1
25284,4,No,4,3,2,6,5,5
